seq,latency_ns,latency_ms
479,593000,0.593
480,405100,0.4051
481,780800,0.7808
482,523900,0.5239
483,665800,0.6658
484,513500,0.5135
485,817100,0.8171
486,372100,0.3721
487,834800,0.8348
488,932400,0.9324
489,2196500,2.1965
490,483100,0.4831
491,400900,0.4009
492,678500,0.6785
493,879500,0.8795
494,217500,0.2175
495,595100,0.5951
496,684900,0.6849
497,852600,0.8526
498,397600,0.3976
499,805400,0.8054
500,1002300,1.0023
501,859100,0.8591
502,723700,0.7237
503,419500,0.4195
504,572900,0.5729
505,359700,0.3597
506,811900,0.8119
507,1021100,1.0211
508,769200,0.7692
509,779400,0.7794
510,931500,0.9315
511,574300,0.5743
512,755600,0.7556
513,715200,0.7152
514,474000,0.474
515,668100,0.6681
516,789800,0.7898
517,584000,0.584
518,921300,0.9213
519,499400,0.4994
520,195800,0.1958
521,580600,0.5806
522,982100,0.9821
523,490000,0.49
524,807800,0.8078
525,562500,0.5625
526,756700,0.7567
527,549900,0.5499
528,589300,0.5893
529,772200,0.7722
530,806800,0.8068
531,832000,0.832
532,655000,0.655
533,895100,0.8951
534,597300,0.5973
535,727600,0.7276
536,928300,0.9283
537,662000,0.662
538,582900,0.5829
539,717500,0.7175
540,196900,0.1969
541,601100,0.6011
542,635300,0.6353
543,566800,0.5668
544,323500,0.3235
545,605000,0.605
546,635100,0.6351
547,794700,0.7947
548,538400,0.5384
549,792400,0.7924
550,948000,0.948
551,862000,0.862
552,927900,0.9279
553,177300,0.1773
554,838400,0.8384
555,512800,0.5128
556,494600,0.4946
557,842600,0.8426
558,436400,0.4364
559,422100,0.4221
560,321600,0.3216
561,349300,0.3493
562,294300,0.2943
563,680100,0.6801
564,618600,0.6186
565,1134600,1.1346
566,704600,0.7046
567,356500,0.3565
568,650500,0.6505
569,601300,0.6013
570,605600,0.6056
571,476500,0.4765
572,573100,0.5731
573,660700,0.6607
574,330800,0.3308
575,539700,0.5397
576,527100,0.5271
577,663100,0.6631
578,721600,0.7216
579,566700,0.5667
580,505700,0.5057
581,852300,0.8523
582,762500,0.7625
583,492400,0.4924
584,263000,0.263
585,807400,0.8074
586,892300,0.8923
587,787600,0.7876
588,637900,0.6379
589,607800,0.6078
590,771700,0.7717
591,589500,0.5895
592,675400,0.6754
593,831900,0.8319
594,442800,0.4428
595,867200,0.8672
596,696100,0.6961
597,572400,0.5724
598,930900,0.9309
599,518100,0.5181
600,122800,0.1228
601,830800,0.8308
602,751500,0.7515
603,871300,0.8713
604,349400,0.3494
605,302400,0.3024
606,1061400,1.0614
607,536500,0.5365
608,834600,0.8346
609,366200,0.3662
610,654800,0.6548
611,1852200,1.8522
612,920400,0.9204
613,443700,0.4437
614,345100,0.3451
615,1004900,1.0049
616,882200,0.8822
617,634700,0.6347
618,816400,0.8164
619,881800,0.8818
620,832800,0.8328
621,435600,0.4356
622,935300,0.9353
623,676800,0.6768
624,970700,0.9707
625,673800,0.6738
626,144600,0.1446
627,403700,0.4037
628,326100,0.3261
629,655600,0.6556
630,763100,0.7631
631,879400,0.8794
632,674500,0.6745
633,775200,0.7752
634,380300,0.3803
635,404000,0.404
636,967000,0.967
637,667100,0.6671
638,736200,0.7362
639,752500,0.7525
640,522200,0.5222
641,464500,0.4645
642,267900,0.2679
643,606900,0.6069
644,389600,0.3896
645,603400,0.6034
646,261100,0.2611
647,242400,0.2424
648,496800,0.4968
649,311300,0.3113
650,149400,0.1494
651,589900,0.5899
652,315500,0.3155
653,291700,0.2917
654,325700,0.3257
655,566700,0.5667
656,648700,0.6487
657,564100,0.5641
658,799500,0.7995
659,588900,0.5889
660,884400,0.8844
661,444000,0.444
662,624800,0.6248
663,619200,0.6192
664,487500,0.4875
665,826400,0.8264
666,636400,0.6364
667,479700,0.4797
668,615900,0.6159
669,483600,0.4836
670,280000,0.28
671,279500,0.2795
672,315600,0.3156
673,394800,0.3948
674,226500,0.2265
675,295300,0.2953
676,349400,0.3494
677,311200,0.3112
678,139700,0.1397
679,299000,0.299
680,502000,0.502
681,675800,0.6758
682,871300,0.8713
683,623600,0.6236
684,509400,0.5094
685,546000,0.546
686,334900,0.3349
687,197100,0.1971
688,310100,0.3101
689,344600,0.3446
690,292900,0.2929
691,234200,0.2342
692,713000,0.713
693,364300,0.3643
694,266800,0.2668
695,808000,0.808
696,412400,0.4124
697,881100,0.8811
698,788800,0.7888
699,796100,0.7961
700,604200,0.6042
701,647300,0.6473
702,839100,0.8391
703,730200,0.7302
704,704800,0.7048
705,535700,0.5357
706,669600,0.6696
707,717800,0.7178
708,840800,0.8408
709,900400,0.9004
710,799300,0.7993
711,1023900,1.0239
712,787800,0.7878
713,738700,0.7387
714,722400,0.7224
715,514200,0.5142
716,628000,0.628
717,674300,0.6743
718,1086200,1.0862
719,688100,0.6881
720,691700,0.6917
721,505000,0.505
722,853900,0.8539
723,593200,0.5932
724,680500,0.6805
725,259500,0.2595
726,991700,0.9917
727,712500,0.7125
728,714700,0.7147
729,514500,0.5145
730,618900,0.6189
731,731200,0.7312
732,604900,0.6049
733,585000,0.585
734,849900,0.8499
735,826600,0.8266
736,703700,0.7037
737,773900,0.7739
738,1029300,1.0293
739,780400,0.7804
740,979700,0.9797
741,423000,0.423
742,410600,0.4106
743,417900,0.4179
744,295800,0.2958
745,327400,0.3274
746,333800,0.3338
747,382100,0.3821
748,323600,0.3236
749,419500,0.4195
