seq,latency_ns,latency_ms
526,870254,0.8703
527,297321,0.2973
528,1017619,1.0176
529,451579,0.4516
530,899940,0.8999
531,186127,0.1861
532,915687,0.9157
533,298471,0.2985
534,806812,0.8068
535,450328,0.4503
536,549903,0.5499
537,461084,0.4611
538,297187,0.2972
539,240335,0.2403
540,640663,0.6407
541,576490,0.5765
542,1018525,1.0185
543,915996,0.916
544,620243,0.6202
545,739077,0.7391
546,911700,0.9117
547,347134,0.3471
548,690737,0.6907
549,913992,0.914
550,1028140,1.0281
551,960461,0.9605
552,946667,0.9467
553,797608,0.7976
554,737691,0.7377
555,1060333,1.0603
556,637999,0.638
557,697328,0.6973
558,630722,0.6307
559,651224,0.6512
560,822754,0.8228
561,363560,0.3636
562,686699,0.6867
563,457073,0.4571
564,828277,0.8283
565,589174,0.5892
566,899252,0.8993
567,676349,0.6763
568,809541,0.8095
569,832762,0.8328
570,733899,0.7339
571,721737,0.7217
572,830698,0.8307
573,602106,0.6021
574,445080,0.4451
575,445012,0.445
576,751336,0.7513
577,342209,0.3422
578,465752,0.4658
579,388851,0.3889
580,1062979,1.063
581,907575,0.9076
582,888312,0.8883
583,897603,0.8976
584,874235,0.8742
585,689471,0.6895
586,989560,0.9896
587,701302,0.7013
588,1109142,1.1091
589,876654,0.8767
590,1041395,1.0414
591,829834,0.8298
592,928851,0.9289
593,861578,0.8616
594,961021,0.961
595,1093654,1.0937
596,815931,0.8159
597,1102575,1.1026
598,539252,0.5393
599,815006,0.815
600,495004,0.495
601,1253246,1.2532
602,638431,0.6384
603,867502,0.8675
604,1101215,1.1012
605,911554,0.9116
606,546368,0.5464
607,593485,0.5935
608,784212,0.7842
609,815259,0.8153
610,749507,0.7495
611,660275,0.6603
612,766154,0.7662
613,771688,0.7717
614,802156,0.8022
615,283873,0.2839
616,858145,0.8581
617,746413,0.7464
618,640023,0.64
619,820026,0.82
620,673209,0.6732
621,769215,0.7692
622,1098827,1.0988
623,590921,0.5909
624,1078064,1.0781
625,297005,0.297
626,650125,0.6501
627,638838,0.6388
628,732745,0.7327
629,659383,0.6594
630,474966,0.475
631,729204,0.7292
632,654510,0.6545
633,728255,0.7283
634,634505,0.6345
635,821595,0.8216
636,642168,0.6422
637,812226,0.8122
638,700562,0.7006
639,926912,0.9269
640,301881,0.3019
641,974590,0.9746
642,746279,0.7463
643,887866,0.8879
644,575628,0.5756
645,911498,0.9115
646,432729,0.4327
647,825482,0.8255
648,340232,0.3402
649,708090,0.7081
650,742681,0.7427
651,910679,0.9107
652,975215,0.9752
653,817983,0.818
654,766340,0.7663
655,599800,0.5998
656,896594,0.8966
657,579898,0.5799
658,829737,0.8297
659,841077,0.8411
660,739015,0.739
661,653676,0.6537
662,914060,0.9141
663,654419,0.6544
664,332583,0.3326
665,596209,0.5962
666,769104,0.7691
667,839398,0.8394
668,967140,0.9671
669,903074,0.9031
670,325223,0.3252
671,687936,0.6879
672,1006854,1.0069
673,668210,0.6682
674,742924,0.7429
675,191231,0.1912
676,835120,0.8351
677,844175,0.8442
678,682412,0.6824
679,840743,0.8407
680,604293,0.6043
681,865759,0.8658
682,446381,0.4464
683,990201,0.9902
684,503918,0.5039
