elapsed_s,cpu_percent,memory_mb
76.907,0.0,51.63
77.008,0.0,51.63
77.110,0.0,51.63
77.211,0.0,51.63
77.312,0.0,51.63
77.413,0.0,51.63
77.514,0.0,51.64
77.614,0.0,51.64
77.715,0.0,51.64
77.816,0.0,51.64
77.917,0.0,51.64
78.017,0.0,51.64
78.118,0.0,51.64
78.219,0.0,51.64
78.320,0.0,51.64
78.420,0.0,51.64
78.521,0.0,51.64
78.622,0.0,51.64
78.722,0.0,51.64
78.823,0.0,51.64
78.924,0.0,51.64
79.024,0.0,51.64
79.125,0.0,51.64
79.225,0.0,51.64
79.326,10.0,51.64
79.427,0.0,51.64
79.528,0.0,51.65
79.628,0.0,51.65
79.729,0.0,51.65
79.830,0.0,51.65
79.931,0.0,51.65
80.032,0.0,51.65
80.133,0.0,51.65
80.235,0.0,51.65
80.335,0.0,51.65
80.436,0.0,51.65
80.536,0.0,51.65
80.638,0.0,51.65
80.738,0.0,51.65
80.840,0.0,51.65
80.941,0.0,51.65
81.042,0.0,51.65
81.142,0.0,51.65
81.243,0.0,51.65
81.344,0.0,51.65
81.445,0.0,51.65
81.545,0.0,51.65
81.646,0.0,51.65
81.746,0.0,51.65
81.847,0.0,51.65
81.947,0.0,51.65
82.048,0.0,51.65
82.149,0.0,51.65
82.250,0.0,51.65
82.351,9.9,51.65
82.451,0.0,51.65
82.551,0.0,51.65
82.652,0.0,51.65
82.752,0.0,51.65
82.853,0.0,51.65
82.953,0.0,51.65
83.054,0.0,51.65
83.155,0.0,51.65
83.256,0.0,51.65
83.356,0.0,51.65
83.457,0.0,51.65
83.558,0.0,51.65
83.658,0.0,51.65
83.759,0.0,51.65
83.860,0.0,51.65
83.960,0.0,51.65
84.061,9.9,51.65
84.162,0.0,51.65
84.263,0.0,51.65
84.364,0.0,51.65
84.466,0.0,51.65
84.566,0.0,51.65
84.668,0.0,51.65
84.769,0.0,51.65
84.870,0.0,51.65
84.971,0.0,51.65
85.072,0.0,51.65
85.173,0.0,51.65
85.274,0.0,51.65
85.375,0.0,51.65
85.475,0.0,51.65
85.576,0.0,51.65
85.677,0.0,51.65
85.777,0.0,51.65
85.878,0.0,51.65
85.978,0.0,51.65
86.079,0.0,51.65
86.180,0.0,51.65
86.281,0.0,51.65
86.382,0.0,51.65
86.482,0.0,51.65
86.583,0.0,51.65
86.683,0.0,51.65
86.784,0.0,51.65
86.885,0.0,51.65
86.985,0.0,51.65
87.085,10.0,51.65
87.186,0.0,51.65
87.287,0.0,51.65
87.387,0.0,51.65
87.488,0.0,51.65
87.589,0.0,51.65
87.689,0.0,51.65
87.790,0.0,51.65
87.891,0.0,51.65
87.991,0.0,51.65
88.092,0.0,51.65
88.193,0.0,51.65
88.294,0.0,51.65
88.394,0.0,51.65
88.494,0.0,51.65
88.595,0.0,51.65
88.697,0.0,51.65
88.799,0.0,51.65
88.900,0.0,51.65
89.001,0.0,51.65
89.101,0.0,51.65
89.202,0.0,51.65
89.303,0.0,51.65
89.404,0.0,51.65
89.505,0.0,51.65
89.606,0.0,51.65
89.707,0.0,51.65
89.808,0.0,51.66
89.909,0.0,51.66
90.010,0.0,51.66
90.111,0.0,51.66
90.212,0.0,51.66
90.313,0.0,51.66
90.414,0.0,51.66
90.514,0.0,51.66
90.615,0.0,51.66
90.716,0.0,51.66
90.816,9.9,51.66
90.917,0.0,51.66
91.018,0.0,51.66
91.119,0.0,51.66
91.220,0.0,51.66
91.321,0.0,51.67
91.422,0.0,51.67
91.522,0.0,51.67
91.623,0.0,51.67
91.723,0.0,51.67
91.823,0.0,51.67
91.924,0.0,51.67
92.025,0.0,51.67
92.126,0.0,51.67
92.226,0.0,51.67
92.327,0.0,51.67
92.427,0.0,51.67
92.528,0.0,51.67
92.629,0.0,51.67
92.729,0.0,51.67
92.830,0.0,51.67
92.931,0.0,51.67
93.031,0.0,51.67
93.132,0.0,51.67
93.232,0.0,51.67
93.333,0.0,51.67
93.434,0.0,51.67
93.534,0.0,51.67
93.635,0.0,51.67
93.736,0.0,51.67
93.837,0.0,51.67
93.938,0.0,51.67
94.038,0.0,51.67
94.139,0.0,51.67
94.240,0.0,51.67
94.341,0.0,51.67
94.442,0.0,51.67
94.543,0.0,51.67
94.644,0.0,51.67
94.746,0.0,51.67
94.846,0.0,51.67
94.947,0.0,51.67
95.049,0.0,51.67
95.149,0.0,51.67
95.250,0.0,51.67
95.351,9.9,51.67
95.452,0.0,51.67
95.552,0.0,51.67
95.653,0.0,51.67
95.754,0.0,51.67
95.855,0.0,51.68
95.956,0.0,51.68
96.056,0.0,51.68
96.157,0.0,51.68
96.258,0.0,51.68
96.359,0.0,51.68
96.460,0.0,51.68
96.561,0.0,51.68
96.662,0.0,51.68
96.763,0.0,51.68
96.863,9.9,51.68
96.963,0.0,51.68
97.064,0.0,51.68
97.165,0.0,51.68
97.265,0.0,51.68
97.366,0.0,51.68
97.467,0.0,51.68
97.567,0.0,51.68
97.668,0.0,51.68
97.768,0.0,51.68
97.869,0.0,51.68
97.970,0.0,51.68
98.070,0.0,51.68
98.171,0.0,51.68
98.272,0.0,51.68
98.374,0.0,51.68
98.474,0.0,51.68
98.576,0.0,51.68
98.677,0.0,51.68
98.778,0.0,51.68
98.879,0.0,51.68
98.980,0.0,51.68
99.081,0.0,51.68
99.182,0.0,51.68
99.283,0.0,51.68
99.384,0.0,51.68
99.484,0.0,51.68
99.586,0.0,51.68
99.687,0.0,51.68
99.788,0.0,51.68
99.890,0.0,51.68
99.990,0.0,51.68
100.091,0.0,51.68
100.192,0.0,51.68
100.293,0.0,51.68
100.394,9.9,51.68
100.495,0.0,51.68
100.597,0.0,51.68
100.697,0.0,51.69
100.799,0.0,51.69
100.900,0.0,51.69
101.001,0.0,51.69
101.102,0.0,51.69
101.203,0.0,51.69
