seq,latency_ns,latency_ms
521,924000,0.924
522,970300,0.9703
523,400900,0.4009
524,384700,0.3847
525,256000,0.256
526,368900,0.3689
527,376900,0.3769
528,444300,0.4443
529,383900,0.3839
530,478000,0.478
531,635500,0.6355
532,582000,0.582
533,723800,0.7238
534,3001500,3.0015
535,525300,0.5253
536,868300,0.8683
537,547600,0.5476
538,705600,0.7056
539,686900,0.6869
540,563600,0.5636
541,960700,0.9607
542,709000,0.709
543,833100,0.8331
544,4126500,4.1265
545,729600,0.7296
546,860700,0.8607
547,779900,0.7799
548,580700,0.5807
549,694700,0.6947
550,1023200,1.0232
551,730600,0.7306
552,705500,0.7055
553,686300,0.6863
554,669100,0.6691
555,673100,0.6731
556,697000,0.697
557,707200,0.7072
558,816800,0.8168
559,3198000,3.198
560,938200,0.9382
561,622700,0.6227
562,746700,0.7467
563,795300,0.7953
564,667900,0.6679
565,494900,0.4949
566,598900,0.5989
567,582800,0.5828
568,486600,0.4866
569,575100,0.5751
570,2700900,2.7009
571,780500,0.7805
572,346200,0.3462
573,388300,0.3883
574,615000,0.615
575,374600,0.3746
576,596000,0.596
577,471300,0.4713
578,696700,0.6967
579,467400,0.4674
580,566900,0.5669
581,613100,0.6131
582,738300,0.7383
583,671800,0.6718
584,843000,0.843
585,881200,0.8812
586,602300,0.6023
587,560100,0.5601
588,655300,0.6553
589,815200,0.8152
590,629700,0.6297
591,645600,0.6456
592,630400,0.6304
593,619100,0.6191
594,761600,0.7616
595,2878200,2.8782
596,600900,0.6009
597,427200,0.4272
598,627800,0.6278
599,575700,0.5757
600,579700,0.5797
601,599200,0.5992
602,603600,0.6036
603,806600,0.8066
604,838100,0.8381
605,562800,0.5628
606,3819300,3.8193
607,506900,0.5069
608,344900,0.3449
609,147300,0.1473
610,5780000,5.78
611,527400,0.5274
612,97300,0.0973
613,185900,0.1859
614,127200,0.1272
615,211500,0.2115
616,229600,0.2296
617,179600,0.1796
618,213800,0.2138
619,277900,0.2779
620,288000,0.288
621,1223200,1.2232
622,564200,0.5642
623,813800,0.8138
624,220600,0.2206
625,99600,0.0996
626,126800,0.1268
627,72300,0.0723
628,232800,0.2328
629,101300,0.1013
630,458200,0.4582
631,331600,0.3316
632,324200,0.3242
633,466000,0.466
634,376800,0.3768
635,849800,0.8498
636,734900,0.7349
637,958200,0.9582
638,884500,0.8845
639,847900,0.8479
640,767800,0.7678
641,710000,0.71
642,407200,0.4072
643,529600,0.5296
644,559200,0.5592
645,511600,0.5116
646,754600,0.7546
647,947800,0.9478
648,684600,0.6846
649,332800,0.3328
650,2087300,2.0873
651,634900,0.6349
652,832600,0.8326
653,610100,0.6101
654,615100,0.6151
655,538000,0.538
656,274600,0.2746
657,246600,0.2466
658,156100,0.1561
659,120800,0.1208
660,228800,0.2288
661,1471000,1.471
662,155200,0.1552
663,141500,0.1415
664,127100,0.1271
665,104800,0.1048
666,157900,0.1579
667,144400,0.1444
668,904100,0.9041
669,277400,0.2774
670,267300,0.2673
671,349500,0.3495
672,259700,0.2597
673,235500,0.2355
674,328900,0.3289
675,318600,0.3186
676,330700,0.3307
677,313700,0.3137
678,308700,0.3087
679,230700,0.2307
680,336900,0.3369
681,386400,0.3864
682,796000,0.796
683,667500,0.6675
684,840900,0.8409
685,243800,0.2438
686,363700,0.3637
687,303500,0.3035
688,396700,0.3967
689,379700,0.3797
690,412700,0.4127
691,449900,0.4499
692,739600,0.7396
