elapsed_s,cpu_percent,memory_mb
68.847,0.0,2.13
68.948,0.0,2.13
69.048,0.0,2.13
69.149,0.0,2.13
69.250,0.0,2.13
69.351,0.0,2.13
69.451,0.0,2.13
69.552,0.0,2.13
69.653,0.0,2.13
69.754,0.0,2.13
69.855,0.0,2.13
69.956,0.0,2.13
70.057,0.0,2.13
70.157,0.0,2.13
70.258,0.0,2.13
70.359,0.0,2.13
70.460,0.0,2.13
70.561,0.0,2.13
70.662,0.0,2.13
70.763,0.0,2.13
70.864,0.0,2.13
70.964,0.0,2.13
71.065,0.0,2.13
71.166,0.0,2.13
71.267,0.0,2.13
71.368,0.0,2.13
71.469,0.0,2.13
71.570,0.0,2.13
71.670,0.0,2.13
71.771,0.0,2.13
71.872,0.0,2.13
71.973,0.0,2.13
72.074,0.0,2.13
72.174,0.0,2.13
72.275,0.0,2.13
72.376,0.0,2.13
72.477,0.0,2.13
72.578,0.0,2.13
72.679,0.0,2.13
72.780,0.0,2.13
72.881,0.0,2.13
72.981,0.0,2.13
73.082,0.0,2.13
73.183,0.0,2.13
73.284,0.0,2.13
73.385,0.0,2.13
73.486,0.0,2.13
73.587,0.0,2.13
73.688,0.0,2.13
73.789,0.0,2.13
73.889,9.9,2.13
73.990,0.0,2.13
74.091,0.0,2.13
74.192,0.0,2.13
74.293,0.0,2.13
74.394,0.0,2.13
74.494,0.0,2.13
74.595,0.0,2.13
74.696,0.0,2.13
74.797,0.0,2.13
74.898,0.0,2.13
74.998,0.0,2.13
75.099,0.0,2.13
75.200,0.0,2.13
75.301,0.0,2.13
75.402,0.0,2.13
75.503,0.0,2.13
75.603,0.0,2.13
75.704,0.0,2.13
75.805,0.0,2.13
75.906,0.0,2.13
76.007,0.0,2.13
76.108,0.0,2.13
76.208,0.0,2.13
76.309,0.0,2.13
76.410,0.0,2.13
76.511,0.0,2.13
76.612,0.0,2.13
76.713,0.0,2.13
76.814,0.0,2.13
76.915,0.0,2.13
77.016,0.0,2.13
77.116,0.0,2.13
77.217,0.0,2.13
77.318,0.0,2.13
77.419,0.0,2.13
77.519,0.0,2.13
77.620,0.0,2.13
77.721,0.0,2.13
77.821,0.0,2.13
77.922,0.0,2.13
78.023,0.0,2.13
78.124,0.0,2.13
78.225,0.0,2.13
78.326,0.0,2.13
78.427,0.0,2.13
78.528,0.0,2.13
78.628,0.0,2.13
78.729,0.0,2.13
78.830,0.0,2.13
78.931,0.0,2.13
79.032,0.0,2.13
79.133,0.0,2.13
79.234,0.0,2.13
79.335,0.0,2.13
79.435,0.0,2.13
79.536,0.0,2.13
79.637,0.0,2.13
79.738,0.0,2.13
79.839,0.0,2.13
79.940,0.0,2.13
80.041,0.0,2.13
80.141,0.0,2.13
80.242,0.0,2.13
80.343,0.0,2.13
80.444,0.0,2.13
80.544,0.0,2.13
80.645,0.0,2.13
80.746,0.0,2.13
80.846,0.0,2.13
80.947,0.0,2.13
81.048,0.0,2.13
81.149,0.0,2.13
81.250,0.0,2.13
81.350,0.0,2.13
81.451,0.0,2.13
81.552,0.0,2.13
81.653,0.0,2.13
81.754,0.0,2.13
81.855,0.0,2.13
81.956,0.0,2.13
82.057,0.0,2.13
82.157,0.0,2.13
82.258,0.0,2.13
82.359,0.0,2.13
82.460,0.0,2.13
82.561,0.0,2.13
82.662,0.0,2.13
82.762,0.0,2.13
82.863,0.0,2.13
82.963,0.0,2.13
83.064,9.9,2.13
83.165,0.0,2.13
83.266,0.0,2.13
83.367,0.0,2.13
83.468,0.0,2.13
83.569,0.0,2.13
83.670,0.0,2.13
83.771,0.0,2.13
83.872,0.0,2.13
83.972,0.0,2.13
84.073,0.0,2.13
84.174,0.0,2.13
84.275,0.0,2.13
84.376,0.0,2.13
84.477,0.0,2.13
84.578,0.0,2.13
84.679,0.0,2.13
84.780,0.0,2.13
84.880,0.0,2.13
84.981,0.0,2.13
85.082,0.0,2.13
85.183,0.0,2.13
85.284,0.0,2.13
85.384,0.0,2.13
85.485,0.0,2.13
85.586,0.0,2.13
85.687,0.0,2.13
85.788,0.0,2.13
85.889,0.0,2.13
85.989,0.0,2.13
86.090,0.0,2.13
86.191,0.0,2.13
86.292,0.0,2.13
86.393,0.0,2.13
86.494,0.0,2.13
86.595,0.0,2.13
86.696,0.0,2.13
86.797,0.0,2.13
