seq,latency_ns,latency_ms
612,565820,0.5658
613,533564,0.5336
614,506328,0.5063
615,693664,0.6937
616,619370,0.6194
617,623579,0.6236
618,617947,0.6179
619,626906,0.6269
620,693898,0.6939
621,617254,0.6173
622,622001,0.622
623,606791,0.6068
624,616691,0.6167
625,686601,0.6866
626,620392,0.6204
627,608588,0.6086
628,611046,0.611
629,630656,0.6307
630,655260,0.6553
631,621502,0.6215
632,613394,0.6134
633,607870,0.6079
634,601492,0.6015
635,646594,0.6466
636,648690,0.6487
637,600668,0.6007
638,654933,0.6549
639,641352,0.6414
640,670688,0.6707
641,852465,0.8525
642,629461,0.6295
643,645757,0.6458
644,812483,0.8125
645,634843,0.6348
646,595425,0.5954
647,557109,0.5571
648,564135,0.5641
649,552120,0.5521
650,539582,0.5396
651,539871,0.5399
652,599476,0.5995
653,570870,0.5709
654,529122,0.5291
655,623295,0.6233
656,621330,0.6213
657,623280,0.6233
658,616437,0.6164
659,617951,0.618
660,613442,0.6134
661,611084,0.6111
662,642473,0.6425
663,841471,0.8415
664,569829,0.5698
665,546595,0.5466
666,662714,0.6627
667,578419,0.5784
668,697090,0.6971
669,790267,0.7903
670,611681,0.6117
671,687912,0.6879
672,615963,0.616
673,628989,0.629
674,697957,0.698
675,695513,0.6955
676,621837,0.6218
677,623479,0.6235
678,614132,0.6141
679,610483,0.6105
680,631864,0.6319
681,620613,0.6206
682,609864,0.6099
683,633098,0.6331
684,623738,0.6237
685,699192,0.6992
686,614815,0.6148
687,608820,0.6088
688,658273,0.6583
689,594936,0.5949
690,487444,0.4874
691,620588,0.6206
692,618803,0.6188
693,626896,0.6269
694,797116,0.7971
695,628422,0.6284
696,611949,0.6119
697,611619,0.6116
698,616901,0.6169
699,219446,0.2194
700,657327,0.6573
701,925291,0.9253
702,775397,0.7754
703,632895,0.6329
704,635992,0.636
705,632824,0.6328
706,615291,0.6153
707,602706,0.6027
708,635708,0.6357
709,837835,0.8378
710,696767,0.6968
711,912579,0.9126
712,556517,0.5565
713,514356,0.5144
714,663932,0.6639
715,1009080,1.0091
716,331759,0.3318
717,673564,0.6736
718,161405,0.1614
719,654845,0.6548
720,633505,0.6335
721,624006,0.624
722,649022,0.649
723,665651,0.6657
724,705810,0.7058
725,625942,0.6259
726,631280,0.6313
727,634666,0.6347
728,614946,0.6149
729,643149,0.6431
730,852328,0.8523
731,583000,0.583
732,530552,0.5306
733,688215,0.6882
734,987196,0.9872
735,622013,0.622
736,551030,0.551
737,592863,0.5929
738,562391,0.5624
739,634380,0.6344
740,321870,0.3219
741,677790,0.6778
742,958061,0.9581
743,574816,0.5748
744,699511,0.6995
745,632581,0.6326
746,713195,0.7132
747,634591,0.6346
748,623927,0.6239
749,616114,0.6161
750,605754,0.6058
751,785735,0.7857
752,551534,0.5515
753,502560,0.5026
754,566060,0.5661
755,560297,0.5603
756,611461,0.6115
757,557352,0.5574
758,554826,0.5548
759,551549,0.5515
760,557045,0.557
761,601476,0.6015
762,570099,0.5701
763,538354,0.5384
764,612564,0.6126
765,567114,0.5671
766,554979,0.555
767,550851,0.5509
768,292287,0.2923
769,546165,0.5462
770,544057,0.5441
771,523962,0.524
772,556265,0.5563
773,690676,0.6907
774,886284,0.8863
775,548885,0.5489
776,550718,0.5507
777,624695,0.6247
778,548045,0.548
779,544233,0.5442
780,561267,0.5613
781,602166,0.6022
782,564228,0.5642
783,557416,0.5574
784,598794,0.5988
785,608287,0.6083
786,560428,0.5604
787,484445,0.4844
788,557914,0.5579
789,554139,0.5541
790,594303,0.5943
791,527333,0.5273
792,517974,0.518
793,566974,0.567
794,638046,0.638
795,628900,0.6289
796,646620,0.6466
797,924461,0.9245
798,671432,0.6714
799,657896,0.6579
800,653593,0.6536
801,739408,0.7394
802,777300,0.7773
803,662178,0.6622
804,680210,0.6802
805,663678,0.6637
806,681796,0.6818
807,720758,0.7208
808,624812,0.6248
809,609337,0.6093
810,696750,0.6967
811,687804,0.6878
812,616368,0.6164
813,624390,0.6244
814,566261,0.5663
815,557398,0.5574
816,593305,0.5933
817,614272,0.6143
818,662908,0.6629
819,549888,0.5499
820,601474,0.6015
821,563133,0.5631
822,536339,0.5363
823,554181,0.5542
824,527882,0.5279
825,564005,0.564
826,443204,0.4432
827,548485,0.5485
828,595226,0.5952
829,507507,0.5075
830,675201,0.6752
831,686131,0.6861
832,668542,0.6685
833,659212,0.6592
834,677545,0.6775
835,875148,0.8751
836,785381,0.7854
837,631197,0.6312
838,628199,0.6282
839,621152,0.6212
840,1102660,1.1027
841,631949,0.6319
842,628893,0.6289
843,485647,0.4856
844,1036278,1.0363
845,337068,0.3371
846,668584,0.6686
847,653671,0.6537
848,149369,0.1494
849,684381,0.6844
850,757625,0.7576
851,681031,0.681
852,629601,0.6296
853,704423,0.7044
854,610763,0.6108
855,818542,0.8185
856,626309,0.6263
857,670370,0.6704
858,618863,0.6189
859,619886,0.6199
860,856989,0.857
861,542635,0.5426
862,551489,0.5515
863,561180,0.5612
864,704967,0.705
865,629644,0.6296
866,631971,0.632
867,611906,0.6119
868,636255,0.6363
869,624217,0.6242
870,609765,0.6098
871,621010,0.621
872,610693,0.6107
873,620370,0.6204
874,626854,0.6269
875,633011,0.633
876,564624,0.5646
877,626999,0.627
878,397341,0.3973
879,714074,0.7141
880,131559,0.1316
881,681308,0.6813
882,618296,0.6183
883,617532,0.6175
884,644705,0.6447
885,616928,0.6169
886,637731,0.6377
887,693626,0.6936
888,603671,0.6037
889,624409,0.6244
890,607750,0.6078
891,672948,0.6729
892,647965,0.648
893,621249,0.6212
894,757038,0.757
895,310565,0.3106
896,522729,0.5227
897,685218,0.6852
898,432663,0.4327
899,635420,0.6354
900,623303,0.6233
901,615581,0.6156
902,645032,0.645
903,647473,0.6475
904,608017,0.608
905,606705,0.6067
906,621818,0.6218
907,739421,0.7394
908,618354,0.6184
909,615812,0.6158
910,619009,0.619
911,611704,0.6117
912,621073,0.6211
913,623866,0.6239
914,696256,0.6963
915,625044,0.625
916,692291,0.6923
917,630520,0.6305
918,625911,0.6259
919,690458,0.6905
920,685446,0.6854
921,611594,0.6116
922,616006,0.616
923,615787,0.6158
924,616894,0.6169
925,610410,0.6104
926,698698,0.6987
927,671521,0.6715
928,547107,0.5471
929,743539,0.7435
930,502290,0.5023
931,637691,0.6377
932,399795,0.3998
933,660761,0.6608
934,216290,0.2163
935,620709,0.6207
936,617999,0.618
937,591437,0.5914
938,610787,0.6108
939,699486,0.6995
940,676335,0.6763
941,700114,0.7001
942,621594,0.6216
943,615283,0.6153
944,647245,0.6472
945,627307,0.6273
946,608895,0.6089
947,674088,0.6741
948,700276,0.7003
949,418435,0.4184
950,617756,0.6178
951,648809,0.6488
952,704957,0.705
953,616646,0.6166
954,956116,0.9561
955,572406,0.5724
956,734683,0.7347
957,637718,0.6377
958,758178,0.7582
959,859154,0.8592
960,489657,0.4897
961,553807,0.5538
962,576594,0.5766
963,604048,0.604
964,555594,0.5556
965,554170,0.5542
966,552909,0.5529
967,519692,0.5197
968,951724,0.9517
969,704262,0.7043
970,633758,0.6338
971,631507,0.6315
972,624993,0.625
973,696907,0.6969
974,607317,0.6073
975,693444,0.6934
976,629547,0.6295
977,607893,0.6079
978,605422,0.6054
979,626047,0.626
980,635957,0.636
981,626387,0.6264
982,868384,0.8684
983,614491,0.6145
984,736706,0.7367
